"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","testEffect","devEffect","sandboxEffect","prodParameters","testParameters","devParameters","sandboxParameters"
"e71308d3-144b-4262-b144-efdc3cc90517","","BuiltIn","Security Center","Subnets should be associated with a Network Security Group","Protect your subnet from potential threats by restricting access to it with a Network Security Group (NSG). NSGs contain a list of Access Control List (ACL) rules that allow or deny network traffic to your subnet.","Azure_Security_Benchmark_v3.0_NS-1,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Disabled (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","Disabled","Disabled","Disabled","Disabled","","","",""
"4f4f78b8-e367-4b10-a341-d9a4ad5cf1c7","","BuiltIn","Security Center","Subscriptions should have a contact email address for security issues","To ensure the relevant people in your organization are notified when there is a potential security breach in one of your subscriptions, set a security contact to receive email notifications from Security Center.","Azure_Security_Benchmark_v3.0_IR-2,
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_IR-6(2),
NIST_SP_800-53_R5_SI-4(12)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"c3f317a7-a95c-4547-b7e7-11017ebdf2fe","","BuiltIn","Security Center","System updates on virtual machine scale sets should be installed","Audit whether there are any missing system security updates and critical updates that should be installed to ensure that your Windows and Linux virtual machine scale sets are secure.","Azure_Security_Benchmark_v3.0_PV-6,
NIST_SP_800-53_R5_SI-2","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"86b3d65f-7626-441e-b690-81a8b71cff60","","BuiltIn","Security Center","System updates should be installed on your machines","Missing security system updates on your servers will be monitored by Azure Security Center as recommendations","Azure_Security_Benchmark_v3.0_PV-6,
NIST_SP_800-53_R5_SI-2","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"09024ccc-0c5f-475e-9457-b7c0d9ed487b","","BuiltIn","Security Center","There should be more than one owner assigned to your subscription","It is recommended to designate more than one subscription owner in order to have administrator access redundancy.","Azure_Security_Benchmark_v3.0_PA-1,
NIST_SP_800-53_R5_AC-5","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"0961003e-5a0a-4549-abde-af6a37f2724d","","BuiltIn","Security Center","Virtual machines should encrypt temp disks, caches, and data flows between Compute and Storage resources","By default, a virtual machine's OS and data disks are encrypted-at-rest using platform-managed keys. Temp disks, data caches and data flowing between compute and storage aren't encrypted. Disregard this recommendation if: 1. using encryption-at-host, or 2. server-side encryption on Managed Disks meets your security requirements. Learn more in: Server-side encryption of Azure Disk Storage: https://aka.ms/disksse, Different disk encryption offerings: https://aka.ms/diskencryptioncomparison","Azure_Security_Benchmark_v3.0_DP-4,
NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"d26f7642-7545-4e18-9b75-8c9bbdee3a9a","","BuiltIn","Security Center","Virtual machines' Guest Configuration extension should be deployed with system-assigned managed identity","The Guest Configuration extension requires a system assigned managed identity. Azure virtual machines in the scope of this policy will be non-compliant when they have the Guest Configuration extension installed but do not have a system assigned managed identity. Learn more at https://aka.ms/gcpol","Azure_Security_Benchmark_v3.0_IM-3,
Azure_Security_Benchmark_v3.0_PV-4,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"e8cbc669-f12d-49eb-93e7-9273119e9933","","BuiltIn","Security Center","Vulnerabilities in container security configurations should be remediated","Audit vulnerabilities in security configuration on machines with Docker installed and display as recommendations in Azure Security Center.","Azure_Security_Benchmark_v3.0_PV-6,
Azure_Security_Benchmark_v3.0_DS-6,
NIST_SP_800-53_R5_RA-5","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"e1e5fd5d-3e4c-4ce1-8661-7d1873ae6b15","","BuiltIn","Security Center","Vulnerabilities in security configuration on your machines should be remediated","Servers which do not satisfy the configured baseline will be monitored by Azure Security Center as recommendations","Azure_Security_Benchmark_v3.0_PV-6,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-2","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"3c735d8a-a4ba-4a3a-b7cf-db7754cf57f4","","BuiltIn","Security Center","Vulnerabilities in security configuration on your virtual machine scale sets should be remediated","Audit the OS vulnerabilities on your virtual machine scale sets to protect them from attacks.","Azure_Security_Benchmark_v3.0_PV-6,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-2","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"1c06e275-d63d-4540-b761-71f364c2111d","","BuiltIn","Service Bus","Azure Service Bus namespaces should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to Service Bus namespaces, data leakage risks are reduced. Learn more at: https://docs.microsoft.com/azure/service-bus-messaging/private-link-service.","NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","NIST-800-53: AuditIfNotExists (Policy Default)","AuditIfNotExists,
Disabled","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"f8d36e2f-389b-4ee4-898d-21aeb69a0f45","","BuiltIn","Service Bus","Resource logs in Service Bus should be enabled","Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised","Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","{""diagnosticsLogsInServiceBusRetentionDays"":""1""}","{""diagnosticsLogsInServiceBusRetentionDays"":""1""}","{""diagnosticsLogsInServiceBusRetentionDays"":""1""}","{""diagnosticsLogsInServiceBusRetentionDays"":""1""}"
"295fc8b1-dc9f-4f53-9c61-3f313ceab40a","","BuiltIn","Service Bus","Service Bus Premium namespaces should use a customer-managed key for encryption","Azure Service Bus supports the option of encrypting data at rest with either Microsoft-managed keys (default) or customer-managed keys. Choosing to encrypt data using customer-managed keys enables you to assign, rotate, disable, and revoke access to the keys that Service Bus will use to encrypt data in your namespace. Note that Service Bus only supports encryption with customer-managed keys for premium namespaces.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (Policy Default)","Audit,
Disabled","Audit","Audit","Audit","Audit","","","",""
"617c02be-7f02-4efd-8836-3180d47b6c68","","BuiltIn","Service Fabric","Service Fabric clusters should have the ClusterProtectionLevel property set to EncryptAndSign","Service Fabric provides three levels of protection (None, Sign and EncryptAndSign) for node-to-node communication using a primary cluster certificate. Set the protection level to ensure that all node-to-node messages are encrypted and digitally signed","Azure_Security_Benchmark_v3.0_DP-4,
NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"b54ed75b-3e1a-44ac-a333-05ba39b99ff0","","BuiltIn","Service Fabric","Service Fabric clusters should only use Azure Active Directory for client authentication","Audit usage of client authentication only via Azure Active Directory in Service Fabric","Azure_Security_Benchmark_v3.0_IM-1,
NIST_SP_800-53_R5_AC-2,
NIST_SP_800-53_R5_AC-2(1),
NIST_SP_800-53_R5_AC-2(7),
NIST_SP_800-53_R5_AC-3,
NIST_SP_800-53_R5_IA-2,
NIST_SP_800-53_R5_IA-4","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"2393d2cf-a342-44cd-a2e2-fe0188fd1234","","BuiltIn","SignalR","Azure SignalR Service should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The private link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to your Azure SignalR Service resource instead of the entire service, you'll reduce your data leakage risks. Learn more about private links at: https://aka.ms/asrs/privatelink.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Audit","Audit","Audit","Audit","","","",""
"146412e9-005c-472b-9e48-c87b72ac229e","","BuiltIn","SQL","An Azure Active Directory administrator should be provisioned for MySQL servers","Audit provisioning of an Azure Active Directory administrator for your MySQL server to enable Azure AD authentication. Azure AD authentication enables simplified permission management and centralized identity management of database users and other Microsoft services","Azure_Security_Benchmark_v3.0_DP-4","ASB: AuditIfNotExists (Policy Default)","AuditIfNotExists,
Disabled","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"b4dec045-250a-48c2-b5cc-e0c4eec8b5b4","","BuiltIn","SQL","An Azure Active Directory administrator should be provisioned for PostgreSQL servers","Audit provisioning of an Azure Active Directory administrator for your PostgreSQL server to enable Azure AD authentication. Azure AD authentication enables simplified permission management and centralized identity management of database users and other Microsoft services","Azure_Security_Benchmark_v3.0_DP-4","ASB: AuditIfNotExists (Policy Default)","AuditIfNotExists,
Disabled","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"1f314764-cb73-4fc9-b863-8eca98ac36e9","","BuiltIn","SQL","An Azure Active Directory administrator should be provisioned for SQL servers","Audit provisioning of an Azure Active Directory administrator for your SQL server to enable Azure AD authentication. Azure AD authentication enables simplified permission management and centralized identity management of database users and other Microsoft services","Azure_Security_Benchmark_v3.0_IM-1,
NIST_SP_800-53_R5_AC-2,
NIST_SP_800-53_R5_AC-2(1),
NIST_SP_800-53_R5_AC-2(7),
NIST_SP_800-53_R5_AC-3,
NIST_SP_800-53_R5_IA-2,
NIST_SP_800-53_R5_IA-4","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9","","BuiltIn","SQL","Auditing on SQL server should be enabled","Auditing on your SQL Server should be enabled to track database activities across all databases on the server and save them in an audit log.","Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","{""setting-a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"":""enabled""}","{""setting-a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"":""enabled""}","{""setting-a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"":""enabled""}","{""setting-a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"":""enabled""}"
"abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9","","BuiltIn","SQL","Azure Defender for SQL should be enabled for unprotected Azure SQL servers","Audit SQL servers without Advanced Data Security","Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-16,
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"abfb7388-5bf4-4ad7-ba99-2cd2f41cebb9","","BuiltIn","SQL","Azure Defender for SQL should be enabled for unprotected SQL Managed Instances","Audit each SQL Managed Instance without advanced data security.","Azure_Security_Benchmark_v3.0_DP-2,
Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AC-16,
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"40e85574-ef33-47e8-a854-7a65c7500560","","BuiltIn","SQL","Azure MySQL flexible server should have Azure Active Directory Only Authentication enabled","Disabling local authentication methods and allowing only Azure Active Directory Authentication improves security by ensuring that Azure MySQL flexible server can exclusively be accessed by Azure Active Directory identities.","Azure_Security_Benchmark_v3.0_DP-4","ASB: AuditIfNotExists (Policy Default)","AuditIfNotExists,
Disabled","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"abda6d70-9778-44e7-84a8-06713e6db027","","BuiltIn","SQL","Azure SQL Database should have Azure Active Directory Only Authentication enabled","Disabling local authentication methods and allowing only Azure Active Directory Authentication improves security by ensuring that Azure SQL Databases can exclusively be accessed by Azure Active Directory identities. Learn more at: aka.ms/adonlycreate.","Azure_Security_Benchmark_v3.0_DP-4","ASB: Audit (Policy Default)","Audit,
Deny,
Disabled","Audit","Audit","Audit","Audit","","","",""
"78215662-041e-49ed-a9dd-5385911b3a1f","","BuiltIn","SQL","Azure SQL Managed Instance should have Azure Active Directory Only Authentication enabled","Disabling local authentication methods and allowing only Azure Active Directory Authentication improves security by ensuring that Azure SQL Managed Instances can exclusively be accessed by Azure Active Directory identities. Learn more at: aka.ms/adonlycreate.","Azure_Security_Benchmark_v3.0_DP-4","ASB: Audit (Policy Default)","Audit,
Deny,
Disabled","Audit","Audit","Audit","Audit","","","",""
"e802a67a-daf5-4436-9ea6-f6d821dd0c5d","","BuiltIn","SQL","Enforce SSL connection should be enabled for MySQL database servers","Azure Database for MySQL supports connecting your Azure Database for MySQL server to client applications using Secure Sockets Layer (SSL). Enforcing SSL connections between your database server and your client applications helps protect against 'man in the middle' attacks by encrypting the data stream between the server and your application. This configuration enforces that SSL is always enabled for accessing your database server.","Azure_Security_Benchmark_v3.0_DP-3,
NIST_SP_800-53_R5_SC-8,
NIST_SP_800-53_R5_SC-8(1)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Audit","Audit","Audit","Audit","","","",""
"d158790f-bfb0-486c-8631-2dc6b4e8e6af","","BuiltIn","SQL","Enforce SSL connection should be enabled for PostgreSQL database servers","Azure Database for PostgreSQL supports connecting your Azure Database for PostgreSQL server to client applications using Secure Sockets Layer (SSL). Enforcing SSL connections between your database server and your client applications helps protect against 'man in the middle' attacks by encrypting the data stream between the server and your application. This configuration enforces that SSL is always enabled for accessing your database server.","Azure_Security_Benchmark_v3.0_DP-3,
NIST_SP_800-53_R5_SC-8,
NIST_SP_800-53_R5_SC-8(1)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Audit","Audit","Audit","Audit","","","",""
"0ec47710-77ff-4a3d-9181-6aa50af424d0","","BuiltIn","SQL","Geo-redundant backup should be enabled for Azure Database for MariaDB","Azure Database for MariaDB allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,
Azure_Security_Benchmark_v3.0_BR-2,
NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1),
NIST_SP_800-53_R5_CP-9","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Audit","Audit","Audit","Audit","","","",""
"82339799-d096-41ae-8538-b108becf0970","","BuiltIn","SQL","Geo-redundant backup should be enabled for Azure Database for MySQL","Azure Database for MySQL allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,
Azure_Security_Benchmark_v3.0_BR-2,
NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1),
NIST_SP_800-53_R5_CP-9","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Audit","Audit","Audit","Audit","","","",""
"48af4db5-9b8b-401c-8e74-076be876a430","","BuiltIn","SQL","Geo-redundant backup should be enabled for Azure Database for PostgreSQL","Azure Database for PostgreSQL allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,
Azure_Security_Benchmark_v3.0_BR-2,
NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1),
NIST_SP_800-53_R5_CP-9","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Audit","Audit","Audit","Audit","","","",""
"3a58212a-c829-4f13-9872-6371df2fd0b4","","BuiltIn","SQL","Infrastructure encryption should be enabled for Azure Database for MySQL servers","Enable infrastructure encryption for Azure Database for MySQL servers to have higher level of assurance that the data is secure. When infrastructure encryption is enabled, the data at rest is encrypted twice using FIPS 140-2 compliant Microsoft managed keys.","NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"24fba194-95d6-48c0-aea7-f65bf859c598","","BuiltIn","SQL","Infrastructure encryption should be enabled for Azure Database for PostgreSQL servers","Enable infrastructure encryption for Azure Database for PostgreSQL servers to have higher level of assurance that the data is secure. When infrastructure encryption is enabled, the data at rest is encrypted twice using FIPS 140-2 compliant Microsoft managed keys","NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"d38fc420-0735-4ef3-ac11-c806f651a570","","BuiltIn","SQL","Long-term geo-redundant backup should be enabled for Azure SQL Databases","This policy audits any Azure SQL Database with long-term geo-redundant backup not enabled.","NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1)","NIST-800-53: AuditIfNotExists (Policy Default)","AuditIfNotExists,
Disabled","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"83cef61d-dbd1-4b20-a4fc-5fbc7da10833","","BuiltIn","SQL","MySQL servers should use customer-managed keys to encrypt data at rest","Use customer-managed keys to manage the encryption at rest of your MySQL servers. By default, the data is encrypted at rest with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","Disabled","Disabled","Disabled","Disabled","","","",""
"18adea5e-f416-4d0f-8aa8-d24321e3e274","","BuiltIn","SQL","PostgreSQL servers should use customer-managed keys to encrypt data at rest","Use customer-managed keys to manage the encryption at rest of your PostgreSQL servers. By default, the data is encrypted at rest with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","Disabled","Disabled","Disabled","Disabled","","","",""
"7698e800-9299-47a6-b3b6-5a0fee576eed","","BuiltIn","SQL","Private endpoint connections on Azure SQL Database should be enabled","Private endpoint connections enforce secure communication by enabling private connectivity to Azure SQL Database.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Disabled,
Audit","Audit","Audit","Audit","Audit","","","",""
"0a1302fb-a631-4106-9753-f3d494733990","","BuiltIn","SQL","Private endpoint should be enabled for MariaDB servers","Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for MariaDB. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"7595c971-233d-4bcf-bd18-596129188c49","","BuiltIn","SQL","Private endpoint should be enabled for MySQL servers","Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for MySQL. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"0564d078-92f5-4f97-8398-b9f58a51f70b","","BuiltIn","SQL","Private endpoint should be enabled for PostgreSQL servers","Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for PostgreSQL. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (PolicySet Default),
NIST-800-53: AuditIfNotExists (Policy Default)","Disabled,
AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","AuditIfNotExists","","","",""
"1b8ca024-1d5c-4dec-8995-b1a932b41780","","BuiltIn","SQL","Public network access on Azure SQL Database should be disabled","Disabling the public network access property improves security by ensuring your Azure SQL Database can only be accessed from a private endpoint. This configuration denies all logins that match IP or virtual network based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (PolicySet Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"fdccbe47-f3e3-4213-ad5d-ea459b2fa077","","BuiltIn","SQL","Public network access should be disabled for MariaDB servers","Disable the public network access property to improve security and ensure your Azure Database for MariaDB can only be accessed from a private endpoint. This configuration strictly disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
"d9844e8a-1437-4aeb-a32c-0c992f056095","","BuiltIn","SQL","Public network access should be disabled for MySQL servers","Disable the public network access property to improve security and ensure your Azure Database for MySQL can only be accessed from a private endpoint. This configuration strictly disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (PolicySet Default),
NIST-800-53: Audit (Policy Default)","Audit,
Disabled,
Deny","Audit","Audit","Audit","Audit","","","",""
