"name","referencePath","policyType","category","displayName","description","groupNames","policySets","allowedEffects","prodEffect","nonprodEffect","prodParameters","nonprodParameters"
"1c06e275-d63d-4540-b761-71f364c2111d","","BuiltIn","Service Bus","Azure Service Bus namespaces should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to Service Bus namespaces, data leakage risks are reduced. Learn more at: https://docs.microsoft.com/azure/service-bus-messaging/private-link-service.","NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","NIST-800-53: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"f8d36e2f-389b-4ee4-898d-21aeb69a0f45","","BuiltIn","Service Bus","Resource logs in Service Bus should be enabled","Audit enabling of resource logs. This enables you to recreate activity trails to use for investigation purposes; when a security incident occurs or when your network is compromised","Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (default: diagnosticsLogsInServiceBusMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","{""diagnosticsLogsInServiceBusRetentionDays"":""1""}","{""diagnosticsLogsInServiceBusRetentionDays"":""1""}"
"295fc8b1-dc9f-4f53-9c61-3f313ceab40a","","BuiltIn","Service Bus","Service Bus Premium namespaces should use a customer-managed key for encryption","Azure Service Bus supports the option of encrypting data at rest with either Microsoft-managed keys (default) or customer-managed keys. Choosing to encrypt data using customer-managed keys enables you to assign, rotate, disable, and revoke access to the keys that Service Bus will use to encrypt data in your namespace. Note that Service Bus only supports encryption with customer-managed keys for premium namespaces.","NIST_SP_800-53_R5_SC-12","NIST-800-53: Audit (Policy Default)","override:
  Audit,
  Disabled","Audit","Audit","",""
"617c02be-7f02-4efd-8836-3180d47b6c68","","BuiltIn","Service Fabric","Service Fabric clusters should have the ClusterProtectionLevel property set to EncryptAndSign","Service Fabric provides three levels of protection (None, Sign and EncryptAndSign) for node-to-node communication using a primary cluster certificate. Set the protection level to ensure that all node-to-node messages are encrypted and digitally signed","Azure_Security_Benchmark_v3.0_DP-4,
NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","ASB: Audit (default: clusterProtectionLevelInServiceFabricMonitoringEffect),
NIST-800-53: Audit (default: effect-617c02be-7f02-4efd-8836-3180d47b6c68)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"b54ed75b-3e1a-44ac-a333-05ba39b99ff0","","BuiltIn","Service Fabric","Service Fabric clusters should only use Azure Active Directory for client authentication","Audit usage of client authentication only via Azure Active Directory in Service Fabric","Azure_Security_Benchmark_v3.0_IM-1,
NIST_SP_800-53_R5_AC-2,
NIST_SP_800-53_R5_AC-2(1),
NIST_SP_800-53_R5_AC-2(7),
NIST_SP_800-53_R5_AC-3,
NIST_SP_800-53_R5_IA-2,
NIST_SP_800-53_R5_IA-4","ASB: Audit (default: aadAuthenticationInServiceFabricMonitoringEffect),
NIST-800-53: Audit (default: effect-b54ed75b-3e1a-44ac-a333-05ba39b99ff0)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"2393d2cf-a342-44cd-a2e2-fe0188fd1234","","BuiltIn","SignalR","Azure SignalR Service should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The private link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to your Azure SignalR Service resource instead of the entire service, you'll reduce your data leakage risks. Learn more about private links at: https://aka.ms/asrs/privatelink.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: azureSignalRServiceShouldUsePrivateLinkMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"146412e9-005c-472b-9e48-c87b72ac229e","","BuiltIn","SQL","A Microsoft Entra administrator should be provisioned for MySQL servers","Audit provisioning of a Microsoft Entra administrator for your MySQL server to enable Microsoft Entra authentication. Microsoft Entra authentication enables simplified permission management and centralized identity management of database users and other Microsoft services","Azure_Security_Benchmark_v3.0_DP-4","ASB: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"b4dec045-250a-48c2-b5cc-e0c4eec8b5b4","","BuiltIn","SQL","A Microsoft Entra administrator should be provisioned for PostgreSQL servers","Audit provisioning of a Microsoft Entra administrator for your PostgreSQL server to enable Microsoft Entra authentication. Microsoft Entra authentication enables simplified permission management and centralized identity management of database users and other Microsoft services","Azure_Security_Benchmark_v3.0_IM-1","ASB: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"1f314764-cb73-4fc9-b863-8eca98ac36e9","","BuiltIn","SQL","An Azure Active Directory administrator should be provisioned for SQL servers","Audit provisioning of an Azure Active Directory administrator for your SQL server to enable Azure AD authentication. Azure AD authentication enables simplified permission management and centralized identity management of database users and other Microsoft services","Azure_Security_Benchmark_v3.0_IM-1,
NIST_SP_800-53_R5_AC-2,
NIST_SP_800-53_R5_AC-2(1),
NIST_SP_800-53_R5_AC-2(7),
NIST_SP_800-53_R5_AC-3,
NIST_SP_800-53_R5_IA-2,
NIST_SP_800-53_R5_IA-4","ASB: AuditIfNotExists (default: aadAuthenticationInSqlServerMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9","","BuiltIn","SQL","Auditing on SQL server should be enabled","Auditing on your SQL Server should be enabled to track database activities across all databases on the server and save them in an audit log.","Azure_Security_Benchmark_v3.0_LT-3,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1)","ASB: AuditIfNotExists (default: sqlServerAuditingMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","{""setting-a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"":""enabled""}","{""setting-a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"":""enabled""}"
"abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9","","BuiltIn","SQL","Azure Defender for SQL should be enabled for unprotected Azure SQL servers","Audit SQL servers without Advanced Data Security","Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-16,
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: sqlServerAdvancedDataSecurityMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"abfb7388-5bf4-4ad7-ba99-2cd2f41cebb9","","BuiltIn","SQL","Azure Defender for SQL should be enabled for unprotected SQL Managed Instances","Audit each SQL Managed Instance without advanced data security.","Azure_Security_Benchmark_v3.0_DP-2,
Azure_Security_Benchmark_v3.0_LT-1,
Azure_Security_Benchmark_v3.0_LT-2,
Azure_Security_Benchmark_v3.0_IR-3,
Azure_Security_Benchmark_v3.0_IR-5,
NIST_SP_800-53_R5_AC-2(12),
NIST_SP_800-53_R5_AC-16,
NIST_SP_800-53_R5_AU-6,
NIST_SP_800-53_R5_AU-6(4),
NIST_SP_800-53_R5_AU-6(5),
NIST_SP_800-53_R5_AU-12,
NIST_SP_800-53_R5_AU-12(1),
NIST_SP_800-53_R5_IR-4,
NIST_SP_800-53_R5_IR-5,
NIST_SP_800-53_R5_RA-5,
NIST_SP_800-53_R5_SI-4","ASB: AuditIfNotExists (default: sqlManagedInstanceAdvancedDataSecurityMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"40e85574-ef33-47e8-a854-7a65c7500560","","BuiltIn","SQL","Azure MySQL flexible server should have Microsoft Entra Only Authentication enabled","Disabling local authentication methods and allowing only Microsoft Entra Authentication improves security by ensuring that Azure MySQL flexible server can exclusively be accessed by Microsoft Entra identities.","Azure_Security_Benchmark_v3.0_DP-4","ASB: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"32e6bbec-16b6-44c2-be37-c5b672d103cf","","BuiltIn","SQL","Azure SQL Database should be running TLS version 1.2 or newer","Setting TLS version to 1.2 or newer improves security by ensuring your Azure SQL Database can only be accessed from clients using TLS 1.2 or newer. Using versions of TLS less than 1.2 is not recommended since they have well documented security vulnerabilities.","Azure_Security_Benchmark_v3.0_DP-3,
Azure_Security_Benchmark_v3.0_IM-4","ASB: Audit (Policy Default)","override:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"b3a22bc9-66de-45fb-98fa-00f5df42f41a","","BuiltIn","SQL","Azure SQL Database should have Microsoft Entra-only authentication enabled","Require Azure SQL logical servers to use Microsoft Entra-only authentication. This policy doesn't block servers from being created with local authentication enabled. It does block local authentication from being enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.","Azure_Security_Benchmark_v3.0_IM-1","ASB: Audit (Policy Default)","override:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"abda6d70-9778-44e7-84a8-06713e6db027","","BuiltIn","SQL","Azure SQL Database should have Microsoft Entra-only authentication enabled during creation","Require Azure SQL logical servers to be created with Microsoft Entra-only authentication. This policy doesn't block local authentication from being re-enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.","Azure_Security_Benchmark_v3.0_IM-1","ASB: Audit (Policy Default)","override:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"0c28c3fb-c244-42d5-a9bf-f35f2999577b","","BuiltIn","SQL","Azure SQL Managed Instance should have Microsoft Entra-only authentication enabled","Require Azure SQL Managed Instance to use Microsoft Entra-only authentication. This policy doesn't block Azure SQL Managed instances from being created with local authentication enabled. It does block local authentication from being enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.","Azure_Security_Benchmark_v3.0_IM-1","ASB: Audit (Policy Default)","override:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"9dfea752-dd46-4766-aed1-c355fa93fb91","","BuiltIn","SQL","Azure SQL Managed Instances should disable public network access","Disabling public network access (public endpoint) on Azure SQL Managed Instances improves security by ensuring that they can only be accessed from inside their virtual networks or via Private Endpoints. To learn more about public network access, visit https://aka.ms/mi-public-endpoint.","Azure_Security_Benchmark_v3.0_NS-2","ASB: Audit (Policy Default)","override:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"78215662-041e-49ed-a9dd-5385911b3a1f","","BuiltIn","SQL","Azure SQL Managed Instances should have Microsoft Entra-only authentication enabled during creation","Require Azure SQL Managed Instance to be created with Microsoft Entra-only authentication. This policy doesn't block local authentication from being re-enabled on resources after create. Consider using the 'Microsoft Entra-only authentication' initiative instead to require both. Learn more at: https://aka.ms/adonlycreate.","Azure_Security_Benchmark_v3.0_IM-1","ASB: Audit (Policy Default)","override:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"e802a67a-daf5-4436-9ea6-f6d821dd0c5d","","BuiltIn","SQL","Enforce SSL connection should be enabled for MySQL database servers","Azure Database for MySQL supports connecting your Azure Database for MySQL server to client applications using Secure Sockets Layer (SSL). Enforcing SSL connections between your database server and your client applications helps protect against 'man in the middle' attacks by encrypting the data stream between the server and your application. This configuration enforces that SSL is always enabled for accessing your database server.","Azure_Security_Benchmark_v3.0_DP-3,
NIST_SP_800-53_R5_SC-8,
NIST_SP_800-53_R5_SC-8(1)","ASB: Audit (default: enforceSSLConnectionShouldBeEnabledForMysqlDatabaseServersMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"d158790f-bfb0-486c-8631-2dc6b4e8e6af","","BuiltIn","SQL","Enforce SSL connection should be enabled for PostgreSQL database servers","Azure Database for PostgreSQL supports connecting your Azure Database for PostgreSQL server to client applications using Secure Sockets Layer (SSL). Enforcing SSL connections between your database server and your client applications helps protect against 'man in the middle' attacks by encrypting the data stream between the server and your application. This configuration enforces that SSL is always enabled for accessing your database server.","Azure_Security_Benchmark_v3.0_DP-3,
NIST_SP_800-53_R5_SC-8,
NIST_SP_800-53_R5_SC-8(1)","ASB: Audit (default: enforceSSLConnectionShouldBeEnabledForPostgresqlDatabaseServersMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"0ec47710-77ff-4a3d-9181-6aa50af424d0","","BuiltIn","SQL","Geo-redundant backup should be enabled for Azure Database for MariaDB","Azure Database for MariaDB allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,
Azure_Security_Benchmark_v3.0_BR-2,
NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1),
NIST_SP_800-53_R5_CP-9","ASB: Audit (default: georedundantBackupShouldBeEnabledForAzureDatabaseForMariadbMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"82339799-d096-41ae-8538-b108becf0970","","BuiltIn","SQL","Geo-redundant backup should be enabled for Azure Database for MySQL","Azure Database for MySQL allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,
Azure_Security_Benchmark_v3.0_BR-2,
NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1),
NIST_SP_800-53_R5_CP-9","ASB: Audit (default: georedundantBackupShouldBeEnabledForAzureDatabaseForMysqlMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"48af4db5-9b8b-401c-8e74-076be876a430","","BuiltIn","SQL","Geo-redundant backup should be enabled for Azure Database for PostgreSQL","Azure Database for PostgreSQL allows you to choose the redundancy option for your database server. It can be set to a geo-redundant backup storage in which the data is not only stored within the region in which your server is hosted, but is also replicated to a paired region to provide recovery option in case of a region failure. Configuring geo-redundant storage for backup is only allowed during server create.","Azure_Security_Benchmark_v3.0_BR-1,
Azure_Security_Benchmark_v3.0_BR-2,
NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1),
NIST_SP_800-53_R5_CP-9","ASB: Audit (default: georedundantBackupShouldBeEnabledForAzureDatabaseForPostgresqlMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"3a58212a-c829-4f13-9872-6371df2fd0b4","","BuiltIn","SQL","Infrastructure encryption should be enabled for Azure Database for MySQL servers","Enable infrastructure encryption for Azure Database for MySQL servers to have higher level of assurance that the data is secure. When infrastructure encryption is enabled, the data at rest is encrypted twice using FIPS 140-2 compliant Microsoft managed keys.","NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","NIST-800-53: Audit (default: effect-3a58212a-c829-4f13-9872-6371df2fd0b4)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"24fba194-95d6-48c0-aea7-f65bf859c598","","BuiltIn","SQL","Infrastructure encryption should be enabled for Azure Database for PostgreSQL servers","Enable infrastructure encryption for Azure Database for PostgreSQL servers to have higher level of assurance that the data is secure. When infrastructure encryption is enabled, the data at rest is encrypted twice using FIPS 140-2 compliant Microsoft managed keys","NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","NIST-800-53: Audit (default: effect-24fba194-95d6-48c0-aea7-f65bf859c598)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"d38fc420-0735-4ef3-ac11-c806f651a570","","BuiltIn","SQL","Long-term geo-redundant backup should be enabled for Azure SQL Databases","This policy audits any Azure SQL Database with long-term geo-redundant backup not enabled.","NIST_SP_800-53_R5_CP-6,
NIST_SP_800-53_R5_CP-6(1)","NIST-800-53: AuditIfNotExists (Policy Default)","override:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"83cef61d-dbd1-4b20-a4fc-5fbc7da10833","","BuiltIn","SQL","MySQL servers should use customer-managed keys to encrypt data at rest","Use customer-managed keys to manage the encryption at rest of your MySQL servers. By default, the data is encrypted at rest with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (default: bringYourOwnKeyDataProtectionShouldBeEnabledForMySqlServersMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","Disabled","Disabled","",""
"18adea5e-f416-4d0f-8aa8-d24321e3e274","","BuiltIn","SQL","PostgreSQL servers should use customer-managed keys to encrypt data at rest","Use customer-managed keys to manage the encryption at rest of your PostgreSQL servers. By default, the data is encrypted at rest with service-managed keys, but customer-managed keys are commonly required to meet regulatory compliance standards. Customer-managed keys enable the data to be encrypted with an Azure Key Vault key created and owned by you. You have full control and responsibility for the key lifecycle, including rotation and management.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (default: bringYourOwnKeyDataProtectionShouldBeEnabledForPostgreSqlServersMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","Disabled","Disabled","",""
"7698e800-9299-47a6-b3b6-5a0fee576eed","","BuiltIn","SQL","Private endpoint connections on Azure SQL Database should be enabled","Private endpoint connections enforce secure communication by enabling private connectivity to Azure SQL Database.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: privateEndpointConnectionsOnAzureSQLDatabaseShouldBeEnabledMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Audit,
  Disabled","Audit","Audit","",""
"0a1302fb-a631-4106-9753-f3d494733990","","BuiltIn","SQL","Private endpoint should be enabled for MariaDB servers","Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for MariaDB. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (default: privateEndpointShouldBeEnabledForMariadbServersMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"7595c971-233d-4bcf-bd18-596129188c49","","BuiltIn","SQL","Private endpoint should be enabled for MySQL servers","Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for MySQL. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (default: privateEndpointShouldBeEnabledForMysqlServersMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"0564d078-92f5-4f97-8398-b9f58a51f70b","","BuiltIn","SQL","Private endpoint should be enabled for PostgreSQL servers","Private endpoint connections enforce secure communication by enabling private connectivity to Azure Database for PostgreSQL. Configure a private endpoint connection to enable access to traffic coming only from known networks and prevent access from all other IP addresses, including within Azure.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_AC-17,
NIST_SP_800-53_R5_AC-17(1),
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: AuditIfNotExists (default: privateEndpointShouldBeEnabledForPostgresqlServersMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"1b8ca024-1d5c-4dec-8995-b1a932b41780","","BuiltIn","SQL","Public network access on Azure SQL Database should be disabled","Disabling the public network access property improves security by ensuring your Azure SQL Database can only be accessed from a private endpoint. This configuration denies all logins that match IP or virtual network based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: publicNetworkAccessOnAzureSQLDatabaseShouldBeDisabledMonitoringEffect),
NIST-800-53: Audit (default: effect-1b8ca024-1d5c-4dec-8995-b1a932b41780)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"fdccbe47-f3e3-4213-ad5d-ea459b2fa077","","BuiltIn","SQL","Public network access should be disabled for MariaDB servers","Disable the public network access property to improve security and ensure your Azure Database for MariaDB can only be accessed from a private endpoint. This configuration strictly disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: publicNetworkAccessShouldBeDisabledForMariaDbServersMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"d9844e8a-1437-4aeb-a32c-0c992f056095","","BuiltIn","SQL","Public network access should be disabled for MySQL servers","Disable the public network access property to improve security and ensure your Azure Database for MySQL can only be accessed from a private endpoint. This configuration strictly disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: publicNetworkAccessShouldBeDisabledForMySqlServersMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"b52376f7-9612-48a1-81cd-1ffe4b61032c","","BuiltIn","SQL","Public network access should be disabled for PostgreSQL servers","Disable the public network access property to improve security and ensure your Azure Database for PostgreSQL can only be accessed from a private endpoint. This configuration disables access from any public address space outside of Azure IP range, and denies all logins that match IP or virtual network-based firewall rules.","Azure_Security_Benchmark_v3.0_NS-2,
NIST_SP_800-53_R5_AC-4,
NIST_SP_800-53_R5_SC-7,
NIST_SP_800-53_R5_SC-7(3)","ASB: Audit (default: publicNetworkAccessShouldBeDisabledForPostgreSqlServersMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Deny,
  Audit,
  Disabled","Audit","Audit","",""
"ac01ad65-10e5-46df-bdd9-6b0cad13e1d2","","BuiltIn","SQL","SQL managed instances should use customer-managed keys to encrypt data at rest","Implementing Transparent Data Encryption (TDE) with your own key provides you with increased transparency and control over the TDE Protector, increased security with an HSM-backed external service, and promotion of separation of duties. This recommendation applies to organizations with a related compliance requirement.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (default: ensureManagedInstanceTDEIsEncryptedWithYourOwnKeyWithDenyMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Deny,
  Audit,
  Disabled","Disabled","Disabled","",""
"0a370ff3-6cab-4e85-8995-295fd854c5b8","","BuiltIn","SQL","SQL servers should use customer-managed keys to encrypt data at rest","Implementing Transparent Data Encryption (TDE) with your own key provides increased transparency and control over the TDE Protector, increased security with an HSM-backed external service, and promotion of separation of duties. This recommendation applies to organizations with a related compliance requirement.","Azure_Security_Benchmark_v3.0_DP-5,
NIST_SP_800-53_R5_SC-12","ASB: Disabled (default: ensureServerTDEIsEncryptedWithYourOwnKeyWithDenyMonitoringEffect),
NIST-800-53: Audit (Policy Default)","parameter:
  Deny,
  Audit,
  Disabled","Disabled","Disabled","",""
"89099bee-89e0-4b26-a5f4-165451757743","","BuiltIn","SQL","SQL servers with auditing to storage account destination should be configured with 90 days retention or higher","For incident investigation purposes, we recommend setting the data retention for your SQL Server' auditing to storage account destination to at least 90 days. Confirm that you are meeting the necessary retention rules for the regions in which you are operating. This is sometimes required for compliance with regulatory standards.","Azure_Security_Benchmark_v3.0_LT-6,
NIST_SP_800-53_R5_AU-11","ASB: AuditIfNotExists (default: sQLServersShouldBeConfiguredWithAuditingRetentionDaysGreaterThan90DaysMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"17k78e20-9358-41c9-923c-fb736d382a12","","BuiltIn","SQL","Transparent Data Encryption on SQL databases should be enabled","Transparent data encryption should be enabled to protect data-at-rest and meet compliance requirements","Azure_Security_Benchmark_v3.0_DP-4,
NIST_SP_800-53_R5_SC-28,
NIST_SP_800-53_R5_SC-28(1)","ASB: AuditIfNotExists (default: sqlDbEncryptionMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
"1b7aa243-30e4-4c9e-bca8-d0d3022b634a","","BuiltIn","SQL","Vulnerability assessment should be enabled on SQL Managed Instance","Audit each SQL Managed Instance which doesn't have recurring vulnerability assessment scans enabled. Vulnerability assessment can discover, track, and help you remediate potential database vulnerabilities.","Azure_Security_Benchmark_v3.0_PV-5,
NIST_SP_800-53_R5_RA-5","ASB: AuditIfNotExists (default: vulnerabilityAssessmentOnManagedInstanceMonitoringEffect),
NIST-800-53: AuditIfNotExists (Policy Default)","parameter:
  AuditIfNotExists,
  Disabled","AuditIfNotExists","AuditIfNotExists","",""
